1756067804, 15m, 21074569, FT8, M0BSI, IO70IC74, 223, 'Rx', WA3OGQ, FM09CU87VO, 291, -6
1756067790, 40m, 7074891, FT8, G0VRX, IO83WP, 223, 'Rx', IU3EDK, JN66CD, 248, -7
1756067790, 40m, 7074205, FT8, G0VRX, IO83WP, 223, 'Rx', ON3TLA, JO10NV, 209, -10
1756067791, 40m, 7075049, FT8, G0VRX, IO83WP, 223, 'Rx', IK0XCG, JN52VC84, 248, -12
1756067802, 40m, 7075833, FT8, G0VRX, IO83WP, 223, 'Rx', EA5GJ, IM97JX, 281, -1
1756067802, 40m, 7075335, FT8, G0VRX, IO83WP, 223, 'Rx', OE3PVA, JN87, 206, -7
1756067802, 40m, 7075773, FT8, G0VRX, IO83WP, 223, 'Rx', SV1EKI, KM18RA, 236, -11
1756067805, 40m, 7075496, FT8, G0VRX, IO83WP, 223, 'Rx', M7MDB, IO80HU, 223, -11
1756067787, 20m, 14075129, FT8, G0BIX, JO01GI, 223, 'Rx', HI8D, FK58AL, 72, -16
1756067787, 20m, 14077005, FT8, G0BIX, JO01GI, 223, 'Rx', GS1ACR, IO67GP, 279, -20
1756067787, 20m, 14074821, FT8, G0BIX, JO01GI, 223, 'Rx', KC8YOM, EM79QD, 291, -22
1756067802, 20m, 14075033, FT8, G0BIX, JO01GI, 223, 'Rx', DJ2MS, JO30NX33, 230, 1
1756067803, 20m, 14076613, FT8, G0BIX, JO01GI, 223, 'Rx', VE2STE, FN35PK46, 1, -24
1756067817, 20m, 14076007, FT8, G0BIX, JO01GI, 223, 'Rx', OE8HXK, JN76DM, 206, -15
1756067817, 20m, 14076357, FT8, G0BIX, JO01GI, 223, 'Rx', KK9M, EM58AT42, 291, -20
1756067726, 15m, 21074757, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', IZ5EME, JN52NS, 248, -9
1756067726, 15m, 21076415, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', HA3MQ, JN95DU66, 239, -12
1756067741, 15m, 21075895, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', PT7PT, HI03MG, 108, -17
1756067756, 15m, 21075426, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', EA6SK, JM19NU44, 21, -13
1756067771, 15m, 21075241, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', LZ5AM, KN22, 212, -19
1756067786, 15m, 21076182, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', UR7EC, KN78WM75, 288, -16
1756067786, 15m, 21075383, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', S52D, JN76FB, 499, -18
1756067786, 15m, 21076267, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', DL2VEL, JN37VO04, 230, -18
1756067787, 15m, 21076303, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', EA3AYQ, JN11MS, 281, -17
1756067801, 15m, 21075598, FT8, M7NMP.SWL, IO92GJ, 223, 'Rx', F1PGQ, JN35AK, 227, -12
1756067817, 20m, 14076015, FT8, M0MPQ, IO92UK, 223, 'Rx', OE8HXK, JN76DM, 206, -7
1756067771, 20m, 14074952, FT8, G6XJU, IO90BU, 223, 'Rx', R7OQ, KN98PM, 54, 0
1756067772, 20m, 14076198, FT8, G6XJU, IO90BU, 223, 'Rx', DL2YAJ, JN49GX, 230, -11
1756067772, 20m, 14075555, FT8, G6XJU, IO90BU, 223, 'Rx', TA1PA, KN31, 390, -14
1756067774, 20m, 14074706, FT8, G6XJU, IO90BU, 223, 'Rx', N0FW, EM79PI91SH, 291, -4
1756067787, 20m, 14074912, FT8, G6XJU, IO90BU, 223, 'Rx', IZ0GRR, JN61OU, 248, -6
1756067787, 20m, 14075576, FT8, G6XJU, IO90BU, 223, 'Rx', OM1AMT, JN88, 504, -11
1756067787, 20m, 14075965, FT8, G6XJU, IO90BU, 223, 'Rx', PD1ADA, JO21SV, 263, -13
1756067787, 20m, 14074772, FT8, G6XJU, IO90BU, 223, 'Rx', E76SB, JN94IF, 501, -18
1756067817, 20m, 14076002, FT8, G6XJU, IO90BU, 223, 'Rx', OE8HXK, JN76DM, 206, -6
1756067819, 20m, 14075147, FT8, G6XJU, IO90BU, 223, 'Rx', SH0T, JO99AI, 284, -14
1756067790, 20m, 14076511, FT8, GX0FRE, IO82UC, 223, 'Rx', RL3AM, KO85TS, 54, 11
1756067711, 80m, 3574712, FT8, G7KHF, IO94HU, 223, 'Rx', DO1BDH, JO32QK, 230, -1
1756067711, 80m, 3574137, FT8, G7KHF, IO94HU, 223, 'Rx', PA3KUS, JO21FW, 263, 3
1756067712, 80m, 3573326, FT8, G7KHF, IO94HU, 223, 'Rx', SP9UPV, JO90NU, 269, -1
1756067741, 80m, 3573947, FT8, G7KHF, IO94HU, 223, 'Rx', DG5BEA, JO43, 230, -11
1756067742, 80m, 3575407, FT8, G7KHF, IO94HU, 223, 'Rx', OM6APJ, JN99SB, 504, 0
1756067801, 80m, 3574867, FT8, G7KHF, IO94HU, 223, 'Rx', ON8LX, JN29WN, 209, 5
1756067801, 80m, 3574617, FT8, G7KHF, IO94HU, 223, 'Rx', DM3CS, JO41XM, 230, -13
1756067804, 80m, 3574983, FT8, G7KHF, IO94HU, 223, 'Rx', IT9BYL, JM76JU, 248, -13
1756067802, 20m, 14075149, FT8, G1ZOM, IO83QJ, 223, 'Rx', BI6PWL, OM64SU, 318, -21
1756067804, 20m, 14074656, FT8, G1ZOM, IO83QJ, 223, 'Rx', BD8ENX, OM20, 318, -17
1756067804, 20m, 14075187, FT8, G1ZOM, IO83QJ, 223, 'Rx', OZ7DR, JO55VS, 221, -24
1756067804, 20m, 14074807, FT8, G1ZOM, IO83QJ, 223, 'Rx', 9A2TN, JN95BL, 497, -24
1756067817, 20m, 14075997, FT8, G1ZOM, IO83QJ, 223, 'Rx', OE8HXK, JN76DM, 206, -7
1756067639, 15m, 21075651, FT8, M0XQB, IO83UJ, 223, 'Rx', K8LY, EN91OG, 291, -13
1756067699, 15m, 21075341, FT8, M0XQB, IO83UJ, 223, 'Rx', EA6SK, JM19NU44, 21, -12
1756067714, 15m, 21074364, FT8, M0XQB, IO83UJ, 223, 'Rx', KF9UG, EN71LH, 291, -17
1756067714, 15m, 21075067, FT8, M0XQB, IO83UJ, 223, 'Rx', IT9JQN, JM76IU, 248, -10
1756067714, 15m, 21075810, FT8, M0XQB, IO83UJ, 223, 'Rx', PT7PT, HI03MG, 108, -16
1756067729, 15m, 21074951, FT8, M0XQB, IO83UJ, 223, 'Rx', W3UM, FN10VK, 291, -11
1756067744, 15m, 21075518, FT8, M0XQB, IO83UJ, 223, 'Rx', DO4LC, JN58VP, 230, -20
1756067789, 15m, 21075298, FT8, M0XQB, IO83UJ, 223, 'Rx', S52D, JN76FB, 499, -15
1756067804, 15m, 21075513, FT8, M0XQB, IO83UJ, 223, 'Rx', F1PGQ, JN35AK, 227, -13
1756067520, 160m, 1840456, FT8, G8URE, IO90QU, 223, 'Rx', 3Z6I, JO80QX, 269, -14
1756067550, 160m, 1842272, FT8, G8URE, IO90QU, 223, 'Rx', DL9KM, JN68QN, 230, -11
1756067625, 160m, 1840500, FT8, G8URE, IO90QU, 223, 'Rx', F8BON, IN86WV, 227, -8
1756067700, 160m, 1841038, FT8, G8URE, IO90QU, 223, 'Rx', IZ1MKX, JN44JK32PT, 248, -12
1756067804, 10m, 28451305, FT8, M1TZR, IO83WK, 223, 'Rx', EB2EMZ, IN83MD33, 281, -17
1756067804, 10m, 28451192, FT8, M1TZR, IO83WK, 223, 'Rx', CE3PBR, FF46QM, 112, -18
1756067816, 10m, 28452235, FT8, M1TZR, IO83WK, 223, 'Rx', PY2VH, GG67EF, 108, 7
1756067790, 40m, 7074638, FT8, G4IRN, IO82MO, 223, 'Rx', EC2ASL, IN93AH32, 281, -2
1756067790, 40m, 7075833, FT8, G4IRN, IO82MO, 223, 'Rx', EA5GJ, IM97JX, 281, 3
1756067790, 80m, 3575455, FT8, G4IRN, IO82MO, 223, 'Rx', 2E0LMA, IO81VR57NN, 223, 20
1756067790, 15m, 21075032, FT8, G4IRN, IO82MO, 223, 'Rx', UF5F, KO98RC, 54, -2
1756067790, 15m, 21075634, FT8, G4IRN, IO82MO, 223, 'Rx', AJ4TJ, FN10UB, 291, -5
1756067790, 20m, 14076497, FT8, G4IRN, IO82MO, 223, 'Rx', SM3ULU, JP81GT, 284, 9
1756067790, 20m, 14076724, FT8, G4IRN, IO82MO, 223, 'Rx', KB9DED, EN54EW, 291, -14
1756067790, 20m, 14075598, FT8, G4IRN, IO82MO, 223, 'Rx', IZ2YNS, JN45MQ, 248, -10
1756067805, 10m, 28076266, FT8, G4IRN, IO82MO, 223, 'Rx', PY2VH, GG67EF, 108, -4
1756067805, 10m, 28075708, FT8, G4IRN, IO82MO, 223, 'Rx', PP5GP, GG52MU, 108, -17
1756067805, 80m, 3573817, FT8, G4IRN, IO82MO, 223, 'Rx', DL6UM, JO60AU51, 230, -1
1756067805, 20m, 14075466, FT8, G4IRN, IO82MO, 223, 'Rx', CT1FNG, IM58JR, 272, 2
1756067805, 15m, 21075756, FT8, G4IRN, IO82MO, 223, 'Rx', K0VZT, EN35HA41BS, 291, -18
1756067805, 40m, 7076405, FT8, G4IRN, IO82MO, 223, 'Rx', MI0OBC, IO74EP, 265, -4
1756067805, 40m, 7075647, FT8, G4IRN, IO82MO, 223, 'Rx', 7Z1WW, KL91NT, 378, -10
1756067746, 40m, 7075801, FT8, M5AEI, IO92VO, 223, 'Rx', IN3XUG, JN55NB, 248, -1
1756067748, 40m, 7076974, FT8, M5AEI, IO92VO, 223, 'Rx', OZ3ACB, JO65GS, 221, -7
1756067749, 40m, 7075482, FT8, M5AEI, IO92VO, 223, 'Rx', SP2EWQ, JO93AA, 269, -8
1756067755, 40m, 7076306, FT8, M5AEI, IO92VO, 223, 'Rx', HG8LXL, KN06BR51, 239, -14
1756067758, 40m, 7075336, FT8, M5AEI, IO92VO, 223, 'Rx', ON4MAP, JO20LQ, 209, -14
1756067783, 40m, 7074729, FT8, M5AEI, IO92VO, 223, 'Rx', RK4FD, LO22OX, 54, -12
1756067822, 40m, 7075026, FT8, M5AEI, IO92VO, 223, 'Rx', F5OYA.P, JN13AO, 227, -15
1756067823, 40m, 7075866, FT8, M5AEI, IO92VO, 223, 'Rx', S56UVB, JN76MM91, 499, -17
1756067825, 40m, 7075530, FT8, M5AEI, IO92VO, 223, 'Rx', SP6FME, JO90CI, 269, -17
1756067827, 40m, 7075587, FT8, M5AEI, IO92VO, 223, 'Rx', DK6AH, JN48EV02, 230, -11
1756067696, 40m, 7075131, FT8, G8HXE, IO83TK28, 223, 'Rx', DM1SV, JN49ID, 230, -12
1756067697, 40m, 7076343, FT8, G8HXE, IO83TK28, 223, 'Rx', IT9GSF, JM67ST44TT, 248, -12
1756067699, 40m, 7075666, FT8, G8HXE, IO83TK28, 223, 'Rx', EC5KY, JN00BC, 281, -18
1756067711, 40m, 7075453, FT8, G8HXE, IO83TK28, 223, 'Rx', SP2EWQ, JO93AA, 269, -5
1756067714, 40m, 7075169, FT8, G8HXE, IO83TK28, 223, 'Rx', IU1IDN, JN44KL, 248, -14
1756067741, 40m, 7075772, FT8, G8HXE, IO83TK28, 223, 'Rx', IN3XUG, JN55NB, 248, -1
1756067742, 40m, 7076276, FT8, G8HXE, IO83TK28, 223, 'Rx', HG8LXL, KN06BR51, 239, -14
1756067744, 40m, 7075500, FT8, G8HXE, IO83TK28, 223, 'Rx', M7MDB, IO80HU, 223, -14
1756067772, 40m, 7074382, FT8, G8HXE, IO83TK28, 223, 'Rx', I1RJP, JN45LL, 248, -12
1756067772, 40m, 7074701, FT8, G8HXE, IO83TK28, 223, 'Rx', RK4FD, LO22OX, 54, -11
1756067786, 40m, 7075380, FT8, G8HXE, IO83TK28, 223, 'Rx', SQ1EG, JO73, 269, -13
1756067802, 40m, 7075837, FT8, G8HXE, IO83TK28, 223, 'Rx', EA5GJ, IM97JX, 281, -17
1756067790, 40m, 7076999, FT8, M0CJS, IO92HN, 223, 'Rx', DC0ZJ, JO40LM, 230, -13
1756067790, 40m, 7075832, FT8, M0CJS, IO92HN, 223, 'Rx', EA5GJ, IM97JX, 281, -2
1756067790, 40m, 7075496, FT8, M0CJS, IO92HN, 223, 'Rx', M7MDB, IO80HU, 223, -5
1756067790, 40m, 7074982, FT8, M0CJS, IO92HN, 223, 'Rx', PY7RL, HI21NX, 108, -15
1756067790, 20m, 14076493, FT8, M0CJS, IO92HN, 223, 'Rx', SM3ULU, JP81GT, 284, -5
1756067805, 160m, 1840859, FT8, M0CJS, IO92HN, 223, 'Rx', DD7EE, JO41JX, 230, -9
1756067805, 80m, 3573815, FT8, M0CJS, IO92HN, 223, 'Rx', DL6UM, JO60AU51, 230, -6
1756067805, 20m, 14075120, FT8, M0CJS, IO92HN, 223, 'Rx', HI8D, FK58AL, 72, -18
1756067805, 20m, 14075999, FT8, M0CJS, IO92HN, 223, 'Rx', OE8HXK, JN76DM, 206, -15
1756067805, 20m, 14075923, FT8, M0CJS, IO92HN, 223, 'Rx', VE2MNZ, FN25, 1, -22
1756067819, 40m, 7075497, FT8, M7ECR, JO01NE, 223, 'Rx', SP6FME, JO90CI, 269, -7
1756067819, 40m, 7076101, FT8, M7ECR, JO01NE, 223, 'Rx', UA4FKT, LO23KE, 54, -12
1756067819, 40m, 7075833, FT8, M7ECR, JO01NE, 223, 'Rx', S56UVB, JN76MM91, 499, -1
1756067820, 40m, 7076388, FT8, M7ECR, JO01NE, 223, 'Rx', UA3GX, KO92PN, 54, -15
1756067745, 10m, 28076656, FT8, G7NVQ, IO81UB, 223, 'Rx', 9A2V, JN86HG, 497, -11
1756067787, 40m, 7074892, FT8, G0FYQ, IO93BR, 223, 'Rx', IU3EDK, JN66CD, 248, -9
1756067819, 40m, 7075336, FT8, G0THY, IO91IT65, 223, 'Rx', EA1FE, IN72VJ, 281, -4
1756067819, 40m, 7075646, FT8, G0THY, IO91IT65, 223, 'Rx', 7Z1WW, KL91NT, 378, -18
1756067831, 40m, 7074379, FT8, G0THY, IO91IT65, 223, 'Rx', I1RJP, JN45LL, 248, 7
1756067831, 40m, 7075288, FT8, G0THY, IO91IT65, 223, 'Rx', UF1A, KO49PR, 54, 8
1756067831, 40m, 7075974, FT8, G0THY, IO91IT65, 223, 'Rx', U1BD, KO59FX21JM, 54, -1
1756067831, 40m, 7076175, FT8, G0THY, IO91IT65, 223, 'Rx', UN7LZ, MO13TF50RO, 130, -9
1756067831, 40m, 7074697, FT8, G0THY, IO91IT65, 223, 'Rx', RK4FD, LO22OX, 54, -3
1756067831, 40m, 7075164, FT8, G0THY, IO91IT65, 223, 'Rx', IU1IDN, JN44KL, 248, 0
1756067831, 40m, 7076252, FT8, G0THY, IO91IT65, 223, 'Rx', F4SNF, IN97MQ58, 227, -5
1756067831, 40m, 7074892, FT8, G0THY, IO91IT65, 223, 'Rx', JE6AVT, PM42KQ, 339, -9
1756067831, 40m, 7074574, FT8, G0THY, IO91IT65, 223, 'Rx', DL2FX, JN58AK56, 230, -16
1756067831, 40m, 7075499, FT8, G0THY, IO91IT65, 223, 'Rx', IU2THY, JN45HQ, 248, 7
1756067831, 40m, 7074504, FT8, G0THY, IO91IT65, 223, 'Rx', UB4RGZ, LO45PT, 54, -17
1756067832, 40m, 7075664, FT8, G0THY, IO91IT65, 223, 'Rx', TA4RC, KM59AJ, 390, -15
1756067832, 40m, 7074640, FT8, G0THY, IO91IT65, 223, 'Rx', EC2ASL, IN93AH32, 281, -10
1756067832, 40m, 7075304, FT8, G0THY, IO91IT65, 223, 'Rx', ON4MAP, JO20LQ, 209, 2
1756067832, 40m, 7076224, FT8, G0THY, IO91IT65, 223, 'Rx', EA1GT, IN52RV, 281, -3
1756067712, 15m, 21075347, FT8, M1DBW, IO91CO, 223, 'Rx', M0ILT, IO80MW, 223, -19
1756067712, 15m, 21075390, FT8, M1DBW, IO91CO, 223, 'Rx', AE0EI, EN37NI, 291, -18
1756067714, 15m, 21075097, FT8, M1DBW, IO91CO, 223, 'Rx', LU9BML, GF05RJ, 100, -18
1756067741, 15m, 21074454, FT8, M1DBW, IO91CO, 223, 'Rx', K8DLD, EN63US, 291, -14
1756067772, 15m, 21074343, FT8, M1DBW, IO91CO, 223, 'Rx', KF9UG, EN71LH, 291, -18
1756067801, 15m, 21075626, FT8, M1DBW, IO91CO, 223, 'Rx', AJ4TJ, FN10UB, 291, -14
1756067802, 15m, 21075361, FT8, M1DBW, IO91CO, 223, 'Rx', DJ0MAB, JN49KN, 230, -19
1756067831, 15m, 21076466, FT8, M1DBW, IO91CO, 223, 'Rx', WA4YWM, FN20HJ, 291, -10
1756067832, 15m, 21075800, FT8, M1DBW, IO91CO, 223, 'Rx', IU0IXC, JN62LM, 248, -16
1756067832, 15m, 21075320, FT8, M1DBW, IO91CO, 223, 'Rx', KC3UUV, FM19JW, 291, -18
1756067819, 20m, 14075329, FT8, M0HIH, IO83UK, 223, 'Rx', LZ1ZF, KN22TK51, 212, -21
1756067819, 20m, 14075617, FT8, M0HIH, IO83UK, 223, 'Rx', F4MGP, JN04HM, 227, -13
1756067831, 20m, 14075813, FT8, M0HIH, IO83UK, 223, 'Rx', DD1RK, JN68PK, 230, -1
1756067831, 20m, 14075112, FT8, M0HIH, IO83UK, 223, 'Rx', IV3FSG, JN65SW, 248, 9
1756067831, 20m, 14076337, FT8, M0HIH, IO83UK, 223, 'Rx', F4JVU, JN18AX, 227, -2
1756067831, 20m, 14075399, FT8, M0HIH, IO83UK, 223, 'Rx', F5RRS, JN36EB44, 227, 12
1756067831, 20m, 14074957, FT8, M0HIH, IO83UK, 223, 'Rx', IK1NEW, JN34SI, 248, 11
1756067831, 20m, 14076898, FT8, M0HIH, IO83UK, 223, 'Rx', OH6FSO, KP12EO72, 224, -8
1756067832, 20m, 14074671, FT8, M0HIH, IO83UK, 223, 'Rx', SP2KMO, JO94HG, 269, -17
1756067832, 20m, 14074615, FT8, M0HIH, IO83UK, 223, 'Rx', TC8YL, KN41, 390, -14
1756067832, 20m, 14075041, FT8, M0HIH, IO83UK, 223, 'Rx', DJ2MS, JO30NX33, 230, -9
1756067832, 20m, 14075650, FT8, M0HIH, IO83UK, 223, 'Rx', UN7EG, MO52CW24, 130, -15
1756067832, 20m, 14075528, FT8, M0HIH, IO83UK, 223, 'Rx', UW5IM, KN68NQ, 288, -14
1756067832, 20m, 14076389, FT8, M0HIH, IO83UK, 223, 'Rx', PY5EJ, GG54HO71, 108, -18
1756067832, 20m, 14075013, FT8, M0HIH, IO83UK, 223, 'Rx', IZ5MJO, JN53NO, 248, -9
1756067832, 20m, 14075162, FT8, M0HIH, IO83UK, 223, 'Rx', DF2US, JN49HH, 230, -11
1756067832, 20m, 14074964, FT8, M0HIH, IO83UK, 223, 'Rx', R7OQ, KN98PM, 54, 0
1756067832, 20m, 14076875, FT8, M0HIH, IO83UK, 223, 'Rx', SP2HF, JO94BN, 269, -13
1756067832, 20m, 14074825, FT8, M0HIH, IO83UK, 223, 'Rx', 9A2TN, JN95BL, 497, -20
1756067729, 15m, 21075413, FT8, M0ILT, IO80MW, 223, 'Rx', K1LEC, EM45DF27, 291, -10
1756067729, 15m, 21076813, FT8, M0ILT, IO80MW, 223, 'Rx', N0STL, EN35LM, 291, -19
1756067757, 15m, 21075281, FT8, M0ILT, IO80MW, 223, 'Rx', S52D, JN76FB, 499, 4
1756067757, 15m, 21075868, FT8, M0ILT, IO80MW, 223, 'Rx', IZ8VYU, JN71HL, 248, -9
1756067759, 15m, 21075386, FT8, M0ILT, IO80MW, 223, 'Rx', W5BCA, EL29DS84, 291, -10
1756067771, 15m, 21075912, FT8, M0ILT, IO80MW, 223, 'Rx', KE9RY, EN52SV, 291, 12
1756067771, 15m, 21074458, FT8, M0ILT, IO80MW, 223, 'Rx', K8DLD, EN63US, 291, -6
1756067771, 15m, 21075590, FT8, M0ILT, IO80MW, 223, 'Rx', KW2E, EM74HF, 291, -9
1756067771, 15m, 21076390, FT8, M0ILT, IO80MW, 223, 'Rx', AC0WL, EM57EJ21, 291, -7
1756067772, 15m, 21074689, FT8, M0ILT, IO80MW, 223, 'Rx', SV2HTI, KN10KL, 236, -10
1756067772, 15m, 21074808, FT8, M0ILT, IO80MW, 223, 'Rx', N1WRN, FN42KM, 291, -13
1756067772, 15m, 21075144, FT8, M0ILT, IO80MW, 223, 'Rx', N3UL, FN21WB, 291, -10
1756067786, 15m, 21076202, FT8, M0ILT, IO80MW, 223, 'Rx', EA3AYQ, JN11MS, 281, 7
1756067787, 15m, 21074573, FT8, M0ILT, IO80MW, 223, 'Rx', WA3OGQ, FM09CU87VO, 291, -10
1756067789, 15m, 21076537, FT8, M0ILT, IO80MW, 223, 'Rx', W0UV, DM79, 291, -19
1756067801, 15m, 21075629, FT8, M0ILT, IO80MW, 223, 'Rx', AJ4TJ, FN10UB, 291, 2
1756067801, 15m, 21075027, FT8, M0ILT, IO80MW, 223, 'Rx', UF5F, KO98RC, 54, 11
1756067831, 15m, 21076470, FT8, M0ILT, IO80MW, 223, 'Rx', WA4YWM, FN20HJ, 291, 5
1756067831, 15m, 21075324, FT8, M0ILT, IO80MW, 223, 'Rx', KC3UUV, FM19JW, 291, -12
1756067832, 15m, 21074444, FT8, M0ILT, IO80MW, 223, 'Rx', DO9MY, JO32UF, 230, -15
1756067820, 40m, 7074619, FT8, G4GHT, IO83UC03, 223, 'Rx', MM0XXW, IO85JX04, 279, -6
1756067820, 40m, 7075835, FT8, G4GHT, IO83UC03, 223, 'Rx', S56UVB, JN76MM91, 499, -1
1756067787, 15m, 21075297, FT8, G6FOV, IO70WM, 223, 'Rx', S52D, JN76FB, 499, -1
1756067801, 15m, 21075043, FT8, G6FOV, IO70WM, 223, 'Rx', UF5F, KO98RC, 54, 5
1756067802, 15m, 21075645, FT8, G6FOV, IO70WM, 223, 'Rx', AJ4TJ, FN10UB, 291, -8
1756067831, 15m, 21076486, FT8, G6FOV, IO70WM, 223, 'Rx', WA4YWM, FN20HJ, 291, -6
1756067832, 15m, 21074512, FT8, G6FOV, IO70WM, 223, 'Rx', KC1WKU, FN31OO78, 291, -16
1756067832, 15m, 21074739, FT8, G6FOV, IO70WM, 223, 'Rx', IS0KNO, JN40NV, 225, -16
1756067832, 15m, 21075118, FT8, G6FOV, IO70WM, 223, 'Rx', WA4MB, EL95UT69, 291, -18
1756067832, 15m, 21075961, FT8, G6FOV, IO70WM, 223, 'Rx', KB4DFK, EM86PV, 291, -5
1756067757, 15m, 21075592, FT8, G0OFE, IO90BR, 223, 'Rx', S52D, JN76FB, 499, 11
1756067787, 15m, 21076513, FT8, G0OFE, IO90BR, 223, 'Rx', EA3AYQ, JN11MS, 281, 3
1756067804, 15m, 21075338, FT8, G0OFE, IO90BR, 223, 'Rx', UF5F, KO98RC, 54, 11
1756067832, 15m, 21076781, FT8, G0OFE, IO90BR, 223, 'Rx', WA4YWM, FN20HJ, 291, -14
1756067832, 15m, 21074807, FT8, G0OFE, IO90BR, 223, 'Rx', KC1WKU, FN31OO78, 291, -16
1756067832, 15m, 21074597, FT8, G0OFE, IO90BR, 223, 'Rx', KD2NOM, FN20TI, 291, -23
1756067774, 40m, 7074734, FT8, G0PDR, IO81WW, 223, 'Rx', RK4FD, LO22OX, 54, -10
1756067804, 40m, 7074674, FT8, G0PDR, IO81WW, 223, 'Rx', EC2ASL, IN93AH32, 281, -12
1756067804, 40m, 7077037, FT8, G0PDR, IO81WW, 223, 'Rx', DC0ZJ, JO40LM, 230, -11
1756067804, 40m, 7075324, FT8, G0PDR, IO81WW, 223, 'Rx', UF1A, KO49PR, 54, -12
1756067804, 40m, 7075870, FT8, G0PDR, IO81WW, 223, 'Rx', EA5GJ, IM97JX, 281, -6
1756067819, 40m, 7075871, FT8, G0PDR, IO81WW, 223, 'Rx', S56UVB, JN76MM91, 499, -11
1756067819, 40m, 7076831, FT8, G0PDR, IO81WW, 223, 'Rx', UD7G, LN14RD, 54, -9
1756067834, 40m, 7077000, FT8, G0PDR, IO81WW, 223, 'Rx', IH9YMC, JM56XT28, 248, -11
1756067805, 15m, 21075635, FT8, M6MPR, IO93FN54, 223, 'Rx', AJ4TJ, FN10UB, 291, -19
1756067832, 15m, 21075330, FT8, M6MPR, IO93FN54, 223, 'Rx', KC3UUV, FM19JW, 291, -15
1756067832, 15m, 21075152, FT8, M6MPR, IO93FN54, 223, 'Rx', N3UL, FN21WB, 291, -10
1756067832, 15m, 21075951, FT8, M6MPR, IO93FN54, 223, 'Rx', Z37CXY, KN02UD, 502, -5
1756067790, 20m, 14075955, FT8, G0OFE, IO90BR, 223, 'Rx', DG1JK, JO31DD, 230, -13
1756067802, 20m, 14076811, FT8, G0OFE, IO90BR, 223, 'Rx', VE2STE, FN35PK46, 1, -20
1756067806, 20m, 14075720, FT8, G0OFE, IO90BR, 223, 'Rx', PD9DY, JO22JP, 263, -23
1756067817, 20m, 14076206, FT8, G0OFE, IO90BR, 223, 'Rx', OE8HXK, JN76DM, 206, -5
1756067817, 20m, 14074531, FT8, G0OFE, IO90BR, 223, 'Rx', IU7UTX, JN80IJ, 248, -14
1756067832, 20m, 14076526, FT8, G0OFE, IO90BR, 223, 'Rx', F4JVU, JN18AX, 227, -6
1756067834, 20m, 14075016, FT8, G0OFE, IO90BR, 223, 'Rx', 9A2TN, JN95BL, 497, -13
1756067834, 20m, 14074783, FT8, G0OFE, IO90BR, 223, 'Rx', WB3FME, FM19NA, 291, -12
1756067832, 15m, 21075285, FT8, G6FOV, IO70WM, 223, 'Rx', AC8RJ, EM89WG, 291, -24
1756067832, 15m, 21074970, FT8, G6FOV, IO70WM, 223, 'Rx', PY1KNG, GG87HC, 108, -18
1756067802, 15m, 21210019, FT8, M0WRE, IO93CR, 223, 'Rx', AJ4TJ, FN10UB, 291, -16
1756067832, 15m, 21210860, FT8, M0WRE, IO93CR, 223, 'Rx', WA4YWM, FN20HJ, 291, -12
1756067832, 15m, 21209714, FT8, M0WRE, IO93CR, 223, 'Rx', KC3UUV, FM19JW, 291, -20
1756067832, 15m, 21209344, FT8, M0WRE, IO93CR, 223, 'Rx', PY1KNG, GG87HC, 108, -16
1756067832, 15m, 21208590, FT8, M0WRE, IO93CR, 223, 'Rx', XQ5BRC, FF33KD, 112, -16
1756067801, 20m, 14075643, FT8, M7PSV, IO91LG, 223, 'Rx', UN7EG, MO52CW24, 130, -15
1756067819, 20m, 14076008, FT8, M7PSV, IO91LG, 223, 'Rx', OE8HXK, JN76DM, 206, -18
1756067832, 20m, 14074957, FT8, M7PSV, IO91LG, 223, 'Rx', R7OQ, KN98PM, 54, -12
1756067789, 20m, 14074885, FT8, M7DYP, IO84OF, 223, 'Rx', IU2BWQ, JN45JI77, 248, -18
1756067802, 20m, 14074950, FT8, M7DYP, IO84OF, 223, 'Rx', R7OQ, KN98PM, 54, -15
1756067817, 20m, 14074319, FT8, M7DYP, IO84OF, 223, 'Rx', HA7TJ, JN97PL, 239, -12
1756067832, 20m, 14075097, FT8, M7DYP, IO84OF, 223, 'Rx', IV3FSG, JN65SW, 248, -15
1756067832, 20m, 14076322, FT8, G6XJU, IO90BU, 223, 'Rx', F4JVU, JN18AX, 227, -13
1756067832, 20m, 14075149, FT8, G6XJU, IO90BU, 223, 'Rx', DF2US, JN49HH, 230, -19
1756067835, 20m, 14074796, FT8, G6XJU, IO90BU, 223, 'Rx', UW5EQM, KN68RA97, 288, -19
1756067580, 15m, 21075302, FT8, M0PMI, IO82UE, 223, 'Rx', PY5JO, GG54HO, 108, -20
1756067594, 15m, 21074432, FT8, M0PMI, IO82UE, 223, 'Rx', M0MLS, IO92AN, 223, -10
